date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,LeapYear
2018-10-01,-1.42857142857143,-0.714285714285715,-0.714285714285715,0.285714285714285,0.285714285714285,0.285714285714285,-1.06581410364015e-14
2019-01-01,-0.288872995764731,-0.492052139831951,0.507947860168049,0.507947860168049,0.812716576268878,0.507947860168049,-0.249999999999996
2019-04-01,-2.1396984328067,-0.222233574453764,-1.22223357445376,-0.222233574453764,-0.527002290554593,-1.22223357445376,2.48689957516035e-14
2019-07-01,1,0,0,0,0,0,-1.06581410364015e-14
2019-10-01,-0.42857142857143,-0.714285714285715,-0.714285714285715,-0.714285714285715,0.285714285714285,0.285714285714285,-1.06581410364015e-14
2020-01-01,0.711127004235269,0.507947860168049,-0.492052139831951,0.507947860168049,0.812716576268878,0.507947860168049,0.750000000000004
2020-04-01,-1.1396984328067,-1.22223357445376,-1.22223357445376,-0.222233574453764,-1.52700229055459,-0.222233574453764,2.48689957516035e-14
2020-07-01,0,0,1,0,0,0,-1.06581410364015e-14
2020-10-01,0.57142857142857,0.285714285714285,-0.714285714285715,-0.714285714285715,-0.714285714285715,-0.714285714285715,-1.06581410364015e-14
2021-01-01,0.711127004235269,0.507947860168049,0.507947860168049,-0.492052139831951,-0.187283423731122,0.507947860168049,-0.249999999999996
2021-04-01,-0.139698432806699,-1.22223357445376,-1.22223357445376,-1.22223357445376,-0.527002290554593,-1.22223357445376,2.48689957516035e-14
2021-07-01,0,0,0,1,0,0,-1.06581410364015e-14
2021-10-01,1.57142857142857,1.28571428571428,1.28571428571428,0.285714285714285,0.285714285714285,0.285714285714285,-1.06581410364015e-14
2022-01-01,0.711127004235269,0.507947860168049,0.507947860168049,0.507947860168049,-0.187283423731122,-0.492052139831951,-0.249999999999996
2022-04-01,0.860301567193301,0.777766425546236,-0.222233574453764,-0.222233574453764,-0.527002290554593,0.777766425546236,2.48689957516035e-14
2022-07-01,0,0,0,0,1,0,-1.06581410364015e-14
2022-10-01,0.57142857142857,1.28571428571428,1.28571428571428,1.28571428571428,0.285714285714285,0.285714285714285,-1.06581410364015e-14
